Order_ID,Product,Price_Each,Quantity_Ordered,Order_Date,Purchase_Address
18078,Wireless Mouse,"ETB 1,200",-1.0,,"Bahir Dar, Ethiopia"
18079,Shoe,"ETB 3,500",2.0,,"Bole, Addis Ababa"
18080,Samsung S22,"ETB 38,000",-1.0,,
18081,Samsung S22,"ETB 38,000",-3.0,,
18082,MacBook Pro,"ETB 120,000",2.0,,
18083,MacBook Pro,"ETB 120,000",1.0,,
18084,iPhone 13,"ETB 45,000",3.0,,"Bole, Addis Ababa"
18085,Shoe,"ETB 3,500",1.0,,"Hawassa, Ethiopia"
18086,Wireless Mouse,"ETB 1,200",1.0,,"Mekelle, Ethiopia"
18087,iPhone 13,"ETB 45,000",2.0,2025-02-10,
18088,MacBook Pro,"ETB 120,000",3.0,,"Bole, Addis Ababa"
18089,Wireless Mouse,"ETB 1,200",-1.0,,
18090,MacBook Pro,"ETB 120,000",-1.0,2025-02-10,
18091,Samsung S22,"ETB 38,000",,,
18092,Samsung S22,"ETB 38,000",-3.0,,
18093,iPhone 13,"ETB 45,000",3.0,2025-02-10,
18094,Samsung S22,"ETB 38,000",2.0,2025-02-10,"Megenagna, Addis Ababa"
18095,Shoe,"ETB 3,500",-3.0,,"Hawassa, Ethiopia"
18096,Samsung S22,"ETB 38,000",2.0,2025.03.22,"Adama, Ethiopia"
18097,MacBook Pro,"ETB 120,000",2.0,2025-02-10,"Megenagna, Addis Ababa"
18098,Shoe,"ETB 3,500",3.0,,"Bole, Addis Ababa"
18099,Shoe,"ETB 3,500",-3.0,,
18100,MacBook Pro,"ETB 120,000",,,
18101,Wireless Mouse,"ETB 1,200",2.0,,
18102,MacBook Pro,"ETB 120,000",-1.0,,
18103,Laptop Bag,"ETB 2,500",,,
18104,MacBook Pro,"ETB 120,000",3.0,,"Bole, Addis Ababa"
18105,Shoe,"ETB 3,500",-1.0,2025/04/05,"Adama, Ethiopia"
18106,Wireless Mouse,"ETB 1,200",1.0,2025/01/15,"Adama, Ethiopia"
18107,Samsung S22,"ETB 38,000",3.0,2025-05-12,
18108,MacBook Pro,"ETB 120,000",-3.0,,"Adama, Ethiopia"
18109,iPhone 13,"ETB 45,000",-3.0,,
18110,Wireless Mouse,"ETB 1,200",,,
18111,Samsung S22,"ETB 38,000",-1.0,,"Hawassa, Ethiopia"
18112,Wireless Mouse,"ETB 1,200",1.0,,"Bole, Addis Ababa"
18113,Wireless Mouse,"ETB 1,200",-1.0,,
18114,Shoe,"ETB 3,500",1.0,,
18115,Samsung S22,"ETB 38,000",-1.0,2025/01/15,"Megenagna, Addis Ababa"
18116,iPhone 13,"ETB 45,000",,2025/01/15,
18117,Shoe,"ETB 3,500",1.0,2025.03.22,
18118,Shoe,"ETB 3,500",-3.0,,
18119,iPhone 13,"ETB 45,000",-1.0,,"Adama, Ethiopia"
18120,Shoe,"ETB 3,500",3.0,2025-05-12,
18121,Samsung S22,"ETB 38,000",2.0,2025-02-10,"Bole, Addis Ababa"
18122,Shoe,"ETB 3,500",3.0,,
18123,Laptop Bag,"ETB 2,500",-1.0,2025/04/05,
18124,Shoe,"ETB 3,500",-3.0,2025/04/05,
18125,Samsung S22,"ETB 38,000",-1.0,,
18126,Laptop Bag,"ETB 2,500",,,"Hawassa, Ethiopia"
18127,MacBook Pro,"ETB 120,000",1.0,2025/04/05,"Bahir Dar, Ethiopia"
18128,Wireless Mouse,"ETB 1,200",1.0,2025.03.22,"Mekelle, Ethiopia"
18129,Samsung S22,"ETB 38,000",3.0,,
18130,Laptop Bag,"ETB 2,500",-1.0,2025-05-12,"Megenagna, Addis Ababa"
18131,Shoe,"ETB 3,500",,,"Mekelle, Ethiopia"
18132,MacBook Pro,"ETB 120,000",2.0,,"Megenagna, Addis Ababa"
18133,Shoe,"ETB 3,500",,2025/01/15,"Adama, Ethiopia"
18134,Wireless Mouse,"ETB 1,200",-1.0,2025/04/05,"Bahir Dar, Ethiopia"
18135,Laptop Bag,"ETB 2,500",3.0,,
18136,Laptop Bag,"ETB 2,500",1.0,,
18137,Samsung S22,"ETB 38,000",2.0,2025.03.22,"Hawassa, Ethiopia"
18138,Laptop Bag,"ETB 2,500",2.0,,"Bahir Dar, Ethiopia"
18139,Wireless Mouse,"ETB 1,200",,,
18140,MacBook Pro,"ETB 120,000",1.0,2025/01/15,
18141,Laptop Bag,"ETB 2,500",,2025-02-10,
18142,Laptop Bag,"ETB 2,500",2.0,2025.03.22,"Bahir Dar, Ethiopia"
18143,MacBook Pro,"ETB 120,000",2.0,2025/01/15,
18144,Samsung S22,"ETB 38,000",3.0,2025/01/15,"Hawassa, Ethiopia"
18145,iPhone 13,"ETB 45,000",-1.0,2025-02-10,
18146,Samsung S22,"ETB 38,000",-3.0,2025/01/15,
18147,Samsung S22,"ETB 38,000",3.0,,"Bole, Addis Ababa"
18148,iPhone 13,"ETB 45,000",-1.0,2025.03.22,"Bahir Dar, Ethiopia"
18149,iPhone 13,"ETB 45,000",,2025-02-10,
18150,Samsung S22,"ETB 38,000",-1.0,,"Bole, Addis Ababa"
18151,iPhone 13,"ETB 45,000",,,
18152,iPhone 13,"ETB 45,000",3.0,2025/04/05,"Bahir Dar, Ethiopia"
18153,MacBook Pro,"ETB 120,000",,,"Bahir Dar, Ethiopia"
18154,MacBook Pro,"ETB 120,000",-1.0,,
18155,iPhone 13,"ETB 45,000",-3.0,,"Bole, Addis Ababa"
18156,Laptop Bag,"ETB 2,500",2.0,,
18157,Wireless Mouse,"ETB 1,200",3.0,2025.03.22,"Bahir Dar, Ethiopia"
18158,MacBook Pro,"ETB 120,000",-1.0,,"Adama, Ethiopia"
18159,Shoe,"ETB 3,500",-1.0,,
18160,Shoe,"ETB 3,500",,,
18161,Samsung S22,"ETB 38,000",,2025/04/05,"Megenagna, Addis Ababa"
18162,Shoe,"ETB 3,500",,,"Bahir Dar, Ethiopia"
18163,Laptop Bag,"ETB 2,500",,,"Hawassa, Ethiopia"
18164,Laptop Bag,"ETB 2,500",2.0,,
18165,MacBook Pro,"ETB 120,000",3.0,,"Bahir Dar, Ethiopia"
18166,Shoe,"ETB 3,500",-3.0,,
18167,Shoe,"ETB 3,500",2.0,2025.03.22,"Adama, Ethiopia"
18168,MacBook Pro,"ETB 120,000",1.0,,"Bole, Addis Ababa"
18169,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,"Hawassa, Ethiopia"
18170,Laptop Bag,"ETB 2,500",2.0,2025-05-12,
18171,iPhone 13,"ETB 45,000",,,
18172,Samsung S22,"ETB 38,000",2.0,,
18173,MacBook Pro,"ETB 120,000",3.0,2025-02-10,"Megenagna, Addis Ababa"
18174,Samsung S22,"ETB 38,000",-1.0,,"Bahir Dar, Ethiopia"
18175,Wireless Mouse,"ETB 1,200",1.0,,"Adama, Ethiopia"
18176,Wireless Mouse,"ETB 1,200",3.0,2025/01/15,"Mekelle, Ethiopia"
18177,Samsung S22,"ETB 38,000",-3.0,2025.03.22,"Bahir Dar, Ethiopia"
18178,MacBook Pro,"ETB 120,000",3.0,2025-05-12,"Bole, Addis Ababa"
18179,MacBook Pro,"ETB 120,000",3.0,2025/01/15,"Bole, Addis Ababa"
18180,Laptop Bag,"ETB 2,500",-1.0,,"Bole, Addis Ababa"
18181,Shoe,"ETB 3,500",-1.0,2025.03.22,
18182,Laptop Bag,"ETB 2,500",-3.0,2025.03.22,"Bahir Dar, Ethiopia"
18183,iPhone 13,"ETB 45,000",1.0,2025-02-10,
18184,Samsung S22,"ETB 38,000",3.0,2025/04/05,
18185,Samsung S22,"ETB 38,000",-3.0,,
18186,Shoe,"ETB 3,500",-1.0,2025/04/05,"Adama, Ethiopia"
18187,MacBook Pro,"ETB 120,000",-3.0,,"Adama, Ethiopia"
18188,Laptop Bag,"ETB 2,500",-3.0,,"Adama, Ethiopia"
18189,iPhone 13,"ETB 45,000",2.0,,
18190,Wireless Mouse,"ETB 1,200",3.0,,
18191,Shoe,"ETB 3,500",2.0,2025.03.22,"Bole, Addis Ababa"
18192,Laptop Bag,"ETB 2,500",-1.0,2025-02-10,"Adama, Ethiopia"
18193,Wireless Mouse,"ETB 1,200",-1.0,,"Bole, Addis Ababa"
18194,Laptop Bag,"ETB 2,500",-3.0,2025-02-10,
18195,Samsung S22,"ETB 38,000",,2025.03.22,"Megenagna, Addis Ababa"
18196,Laptop Bag,"ETB 2,500",3.0,,"Mekelle, Ethiopia"
18197,iPhone 13,"ETB 45,000",2.0,2025-02-10,
18198,Samsung S22,"ETB 38,000",,2025-05-12,"Mekelle, Ethiopia"
18199,MacBook Pro,"ETB 120,000",-1.0,2025/01/15,"Bahir Dar, Ethiopia"
18200,Shoe,"ETB 3,500",,,
18201,Samsung S22,"ETB 38,000",1.0,2025/01/15,
18202,Shoe,"ETB 3,500",-3.0,,"Bahir Dar, Ethiopia"
18203,Wireless Mouse,"ETB 1,200",3.0,2025-05-12,"Mekelle, Ethiopia"
18204,iPhone 13,"ETB 45,000",,,"Megenagna, Addis Ababa"
18205,Samsung S22,"ETB 38,000",3.0,,"Megenagna, Addis Ababa"
18206,iPhone 13,"ETB 45,000",-3.0,,
18207,MacBook Pro,"ETB 120,000",-3.0,2025/01/15,
18208,Shoe,"ETB 3,500",3.0,,"Hawassa, Ethiopia"
18209,Laptop Bag,"ETB 2,500",1.0,2025.03.22,
18210,Wireless Mouse,"ETB 1,200",,,
18211,Wireless Mouse,"ETB 1,200",2.0,2025/01/15,"Adama, Ethiopia"
18212,iPhone 13,"ETB 45,000",3.0,,
18213,Wireless Mouse,"ETB 1,200",2.0,,
18214,MacBook Pro,"ETB 120,000",1.0,,
18215,Laptop Bag,"ETB 2,500",,,"Bahir Dar, Ethiopia"
18216,MacBook Pro,"ETB 120,000",1.0,,
18217,Wireless Mouse,"ETB 1,200",3.0,2025-05-12,
18218,Samsung S22,"ETB 38,000",,,
18219,Wireless Mouse,"ETB 1,200",,2025/01/15,"Hawassa, Ethiopia"
18220,MacBook Pro,"ETB 120,000",,2025-05-12,"Bahir Dar, Ethiopia"
18221,Samsung S22,"ETB 38,000",-3.0,,
18222,Shoe,"ETB 3,500",2.0,2025-05-12,
18223,Samsung S22,"ETB 38,000",,2025-05-12,
18224,Samsung S22,"ETB 38,000",-1.0,,"Hawassa, Ethiopia"
18225,Laptop Bag,"ETB 2,500",3.0,,
18226,iPhone 13,"ETB 45,000",-1.0,,
18227,Laptop Bag,"ETB 2,500",3.0,2025/04/05,"Megenagna, Addis Ababa"
18228,Samsung S22,"ETB 38,000",1.0,,"Adama, Ethiopia"
18229,Shoe,"ETB 3,500",,,
18230,Laptop Bag,"ETB 2,500",2.0,,
18231,Laptop Bag,"ETB 2,500",2.0,2025.03.22,
18232,MacBook Pro,"ETB 120,000",-1.0,2025-05-12,
18233,Shoe,"ETB 3,500",3.0,,
18234,MacBook Pro,"ETB 120,000",1.0,2025-05-12,"Mekelle, Ethiopia"
18235,Laptop Bag,"ETB 2,500",2.0,,"Bahir Dar, Ethiopia"
18236,iPhone 13,"ETB 45,000",-3.0,2025-05-12,
18237,Laptop Bag,"ETB 2,500",,2025.03.22,"Bole, Addis Ababa"
18238,Wireless Mouse,"ETB 1,200",-1.0,2025-02-10,"Megenagna, Addis Ababa"
18239,Wireless Mouse,"ETB 1,200",1.0,2025-02-10,"Bole, Addis Ababa"
18240,Laptop Bag,"ETB 2,500",,2025-05-12,"Adama, Ethiopia"
18241,Shoe,"ETB 3,500",2.0,,"Hawassa, Ethiopia"
18242,iPhone 13,"ETB 45,000",2.0,2025-05-12,"Hawassa, Ethiopia"
18243,Samsung S22,"ETB 38,000",2.0,2025-02-10,
18244,Laptop Bag,"ETB 2,500",3.0,2025.03.22,"Hawassa, Ethiopia"
18245,Samsung S22,"ETB 38,000",-1.0,,"Hawassa, Ethiopia"
18246,Laptop Bag,"ETB 2,500",2.0,2025-05-12,
18247,Shoe,"ETB 3,500",1.0,2025-02-10,"Mekelle, Ethiopia"
18248,Shoe,"ETB 3,500",1.0,,"Hawassa, Ethiopia"
18249,Laptop Bag,"ETB 2,500",1.0,2025.03.22,
18250,Samsung S22,"ETB 38,000",2.0,2025/01/15,
18251,iPhone 13,"ETB 45,000",,,
18252,Shoe,"ETB 3,500",,,"Hawassa, Ethiopia"
18253,Shoe,"ETB 3,500",3.0,2025-05-12,
18254,Samsung S22,"ETB 38,000",,,"Bole, Addis Ababa"
18255,Samsung S22,"ETB 38,000",2.0,2025.03.22,"Adama, Ethiopia"
18256,Samsung S22,"ETB 38,000",2.0,2025/04/05,
18257,Wireless Mouse,"ETB 1,200",2.0,,
18258,Shoe,"ETB 3,500",-3.0,,"Bahir Dar, Ethiopia"
18259,iPhone 13,"ETB 45,000",-1.0,2025-05-12,"Adama, Ethiopia"
18260,iPhone 13,"ETB 45,000",-1.0,2025/04/05,"Hawassa, Ethiopia"
18261,Samsung S22,"ETB 38,000",-3.0,,
18262,iPhone 13,"ETB 45,000",-3.0,,"Bole, Addis Ababa"
18263,MacBook Pro,"ETB 120,000",1.0,,"Megenagna, Addis Ababa"
18264,MacBook Pro,"ETB 120,000",,2025/01/15,"Bole, Addis Ababa"
18265,Samsung S22,"ETB 38,000",-3.0,2025-02-10,"Bole, Addis Ababa"
18266,Wireless Mouse,"ETB 1,200",3.0,2025/04/05,"Mekelle, Ethiopia"
18267,Laptop Bag,"ETB 2,500",,2025/01/15,
18268,MacBook Pro,"ETB 120,000",-3.0,2025/01/15,
18269,Samsung S22,"ETB 38,000",3.0,,"Megenagna, Addis Ababa"
18270,Laptop Bag,"ETB 2,500",,,
18271,Laptop Bag,"ETB 2,500",-3.0,,
18272,MacBook Pro,"ETB 120,000",,2025/04/05,"Bole, Addis Ababa"
18273,Laptop Bag,"ETB 2,500",1.0,,"Bahir Dar, Ethiopia"
18274,iPhone 13,"ETB 45,000",,,
18275,iPhone 13,"ETB 45,000",3.0,2025-05-12,"Bahir Dar, Ethiopia"
18276,iPhone 13,"ETB 45,000",-1.0,,
18277,Shoe,"ETB 3,500",-1.0,2025-02-10,"Megenagna, Addis Ababa"
18278,Wireless Mouse,"ETB 1,200",1.0,,
18279,Shoe,"ETB 3,500",3.0,2025/04/05,
18280,Laptop Bag,"ETB 2,500",-1.0,2025/04/05,"Bole, Addis Ababa"
18281,iPhone 13,"ETB 45,000",,2025.03.22,
18282,MacBook Pro,"ETB 120,000",2.0,,
18283,iPhone 13,"ETB 45,000",3.0,,
18284,Wireless Mouse,"ETB 1,200",-3.0,2025/01/15,"Bahir Dar, Ethiopia"
18285,Shoe,"ETB 3,500",3.0,2025/04/05,"Bole, Addis Ababa"
18286,Laptop Bag,"ETB 2,500",-3.0,,
18287,Wireless Mouse,"ETB 1,200",,,
18288,Shoe,"ETB 3,500",,,
18289,Samsung S22,"ETB 38,000",2.0,,
18290,Samsung S22,"ETB 38,000",2.0,,"Megenagna, Addis Ababa"
18291,Wireless Mouse,"ETB 1,200",-1.0,2025-02-10,
18292,Laptop Bag,"ETB 2,500",2.0,,"Bole, Addis Ababa"
18293,Laptop Bag,"ETB 2,500",3.0,2025-05-12,
18294,Shoe,"ETB 3,500",,2025/04/05,"Hawassa, Ethiopia"
18295,Laptop Bag,"ETB 2,500",3.0,,
18296,Wireless Mouse,"ETB 1,200",1.0,2025.03.22,
18297,iPhone 13,"ETB 45,000",2.0,,"Megenagna, Addis Ababa"
18298,MacBook Pro,"ETB 120,000",-3.0,2025.03.22,
18299,iPhone 13,"ETB 45,000",-1.0,,"Mekelle, Ethiopia"
18300,MacBook Pro,"ETB 120,000",-1.0,,"Megenagna, Addis Ababa"
18301,Samsung S22,"ETB 38,000",1.0,,"Adama, Ethiopia"
18302,Laptop Bag,"ETB 2,500",-3.0,2025-02-10,"Adama, Ethiopia"
18303,iPhone 13,"ETB 45,000",3.0,2025.03.22,
18304,Laptop Bag,"ETB 2,500",,2025-02-10,
18305,Laptop Bag,"ETB 2,500",,,"Bole, Addis Ababa"
18306,Samsung S22,"ETB 38,000",2.0,2025/01/15,
18307,Samsung S22,"ETB 38,000",,2025/04/05,"Adama, Ethiopia"
18308,Shoe,"ETB 3,500",,,
18309,Samsung S22,"ETB 38,000",3.0,,
18310,Wireless Mouse,"ETB 1,200",-1.0,,"Adama, Ethiopia"
18311,Samsung S22,"ETB 38,000",3.0,2025/04/05,
18312,Shoe,"ETB 3,500",,2025-05-12,"Mekelle, Ethiopia"
18313,MacBook Pro,"ETB 120,000",-1.0,2025/01/15,"Bahir Dar, Ethiopia"
18314,iPhone 13,"ETB 45,000",1.0,,
18315,Shoe,"ETB 3,500",-1.0,2025.03.22,"Megenagna, Addis Ababa"
18316,Shoe,"ETB 3,500",-1.0,,"Hawassa, Ethiopia"
18317,Wireless Mouse,"ETB 1,200",-3.0,2025-05-12,
18318,MacBook Pro,"ETB 120,000",3.0,,"Bole, Addis Ababa"
18319,Shoe,"ETB 3,500",1.0,,"Mekelle, Ethiopia"
18320,Samsung S22,"ETB 38,000",-1.0,,"Hawassa, Ethiopia"
18321,Wireless Mouse,"ETB 1,200",,2025-02-10,
18322,Wireless Mouse,"ETB 1,200",,2025-05-12,
18323,Shoe,"ETB 3,500",-3.0,,"Bole, Addis Ababa"
18324,Samsung S22,"ETB 38,000",-3.0,2025-02-10,"Adama, Ethiopia"
18325,Laptop Bag,"ETB 2,500",2.0,,
18326,MacBook Pro,"ETB 120,000",1.0,2025/01/15,
18327,iPhone 13,"ETB 45,000",-1.0,2025.03.22,"Mekelle, Ethiopia"
18328,MacBook Pro,"ETB 120,000",-1.0,2025-05-12,
18329,Shoe,"ETB 3,500",2.0,2025.03.22,
18330,Samsung S22,"ETB 38,000",-1.0,2025/01/15,"Megenagna, Addis Ababa"
18331,MacBook Pro,"ETB 120,000",,2025/01/15,"Bole, Addis Ababa"
18332,Samsung S22,"ETB 38,000",-1.0,,"Hawassa, Ethiopia"
18333,Laptop Bag,"ETB 2,500",2.0,2025-02-10,"Bole, Addis Ababa"
18334,MacBook Pro,"ETB 120,000",-3.0,2025/04/05,"Bole, Addis Ababa"
18335,Wireless Mouse,"ETB 1,200",-1.0,,
18336,Samsung S22,"ETB 38,000",,2025/04/05,"Mekelle, Ethiopia"
18337,Wireless Mouse,"ETB 1,200",,,
18338,Wireless Mouse,"ETB 1,200",-1.0,2025-05-12,"Bahir Dar, Ethiopia"
18339,MacBook Pro,"ETB 120,000",1.0,2025.03.22,"Mekelle, Ethiopia"
18340,MacBook Pro,"ETB 120,000",2.0,,
18341,iPhone 13,"ETB 45,000",2.0,,
18342,Laptop Bag,"ETB 2,500",2.0,2025/04/05,
18343,Shoe,"ETB 3,500",-1.0,,"Bole, Addis Ababa"
18344,Shoe,"ETB 3,500",1.0,2025/04/05,
18345,MacBook Pro,"ETB 120,000",,2025-02-10,
18346,MacBook Pro,"ETB 120,000",2.0,,
18347,iPhone 13,"ETB 45,000",1.0,2025/01/15,
18348,Samsung S22,"ETB 38,000",3.0,2025/04/05,
18349,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,
18350,Samsung S22,"ETB 38,000",1.0,2025-05-12,"Adama, Ethiopia"
18351,Shoe,"ETB 3,500",,,
18352,Laptop Bag,"ETB 2,500",2.0,,"Mekelle, Ethiopia"
18353,Shoe,"ETB 3,500",1.0,2025.03.22,
18354,Wireless Mouse,"ETB 1,200",,2025/04/05,"Bole, Addis Ababa"
18355,Laptop Bag,"ETB 2,500",3.0,,
18356,MacBook Pro,"ETB 120,000",-3.0,2025.03.22,
18357,Wireless Mouse,"ETB 1,200",2.0,,"Mekelle, Ethiopia"
18358,Laptop Bag,"ETB 2,500",,2025/01/15,
18359,iPhone 13,"ETB 45,000",,2025-05-12,"Mekelle, Ethiopia"
18360,Wireless Mouse,"ETB 1,200",2.0,,"Megenagna, Addis Ababa"
18361,Shoe,"ETB 3,500",1.0,2025/01/15,
18362,Shoe,"ETB 3,500",1.0,2025-02-10,"Bole, Addis Ababa"
18363,Shoe,"ETB 3,500",1.0,,"Adama, Ethiopia"
18364,Shoe,"ETB 3,500",1.0,2025/01/15,
18365,Wireless Mouse,"ETB 1,200",-3.0,2025/04/05,
18366,Shoe,"ETB 3,500",1.0,2025-05-12,
18367,Samsung S22,"ETB 38,000",1.0,,"Bole, Addis Ababa"
18368,Laptop Bag,"ETB 2,500",1.0,,
18369,Shoe,"ETB 3,500",3.0,2025-05-12,
18370,MacBook Pro,"ETB 120,000",1.0,2025/04/05,"Bole, Addis Ababa"
18371,MacBook Pro,"ETB 120,000",-1.0,2025/04/05,
18372,Wireless Mouse,"ETB 1,200",-3.0,,"Mekelle, Ethiopia"
18373,Wireless Mouse,"ETB 1,200",-3.0,,"Bole, Addis Ababa"
18374,Laptop Bag,"ETB 2,500",-3.0,,"Bole, Addis Ababa"
18375,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,"Hawassa, Ethiopia"
18376,MacBook Pro,"ETB 120,000",2.0,2025/04/05,
18377,Wireless Mouse,"ETB 1,200",-3.0,2025-02-10,
18378,Laptop Bag,"ETB 2,500",2.0,2025.03.22,"Megenagna, Addis Ababa"
18379,Samsung S22,"ETB 38,000",-1.0,,"Bahir Dar, Ethiopia"
18380,Shoe,"ETB 3,500",1.0,2025-05-12,"Mekelle, Ethiopia"
18381,Shoe,"ETB 3,500",2.0,2025/04/05,
18382,Shoe,"ETB 3,500",1.0,2025/04/05,"Bahir Dar, Ethiopia"
18383,Shoe,"ETB 3,500",1.0,,"Bahir Dar, Ethiopia"
18384,MacBook Pro,"ETB 120,000",3.0,2025/04/05,
18385,Laptop Bag,"ETB 2,500",1.0,2025-02-10,
18386,iPhone 13,"ETB 45,000",-1.0,2025/01/15,
18387,Wireless Mouse,"ETB 1,200",1.0,,"Bahir Dar, Ethiopia"
18388,Wireless Mouse,"ETB 1,200",2.0,2025/04/05,"Megenagna, Addis Ababa"
18389,MacBook Pro,"ETB 120,000",,,"Adama, Ethiopia"
18390,Wireless Mouse,"ETB 1,200",3.0,2025.03.22,"Megenagna, Addis Ababa"
18391,MacBook Pro,"ETB 120,000",-3.0,,"Mekelle, Ethiopia"
18392,Wireless Mouse,"ETB 1,200",3.0,2025/01/15,
18393,Samsung S22,"ETB 38,000",,,
18394,MacBook Pro,"ETB 120,000",3.0,2025/01/15,"Mekelle, Ethiopia"
18395,Laptop Bag,"ETB 2,500",2.0,2025-05-12,
18396,Samsung S22,"ETB 38,000",-3.0,2025/01/15,"Bole, Addis Ababa"
18397,Shoe,"ETB 3,500",3.0,2025-02-10,
18398,Wireless Mouse,"ETB 1,200",1.0,,
18399,Shoe,"ETB 3,500",3.0,,
18400,iPhone 13,"ETB 45,000",3.0,,
18401,Samsung S22,"ETB 38,000",,,"Megenagna, Addis Ababa"
18402,Samsung S22,"ETB 38,000",-3.0,,"Bole, Addis Ababa"
18403,MacBook Pro,"ETB 120,000",1.0,2025/04/05,
18404,Laptop Bag,"ETB 2,500",2.0,2025-02-10,"Bole, Addis Ababa"
18405,Laptop Bag,"ETB 2,500",-1.0,2025-05-12,
18406,iPhone 13,"ETB 45,000",-1.0,2025.03.22,
18407,MacBook Pro,"ETB 120,000",,,"Bahir Dar, Ethiopia"
18408,Wireless Mouse,"ETB 1,200",-1.0,,"Mekelle, Ethiopia"
18409,Laptop Bag,"ETB 2,500",-3.0,2025/01/15,
18410,Laptop Bag,"ETB 2,500",,,
18411,Laptop Bag,"ETB 2,500",1.0,2025-02-10,"Bole, Addis Ababa"
18412,iPhone 13,"ETB 45,000",1.0,2025-05-12,"Adama, Ethiopia"
18413,Shoe,"ETB 3,500",-1.0,2025-05-12,"Bahir Dar, Ethiopia"
18414,MacBook Pro,"ETB 120,000",,,"Bole, Addis Ababa"
18415,MacBook Pro,"ETB 120,000",3.0,2025.03.22,"Bole, Addis Ababa"
18416,iPhone 13,"ETB 45,000",,2025/04/05,
18417,Samsung S22,"ETB 38,000",-1.0,2025-02-10,"Bole, Addis Ababa"
18418,Samsung S22,"ETB 38,000",2.0,,"Bahir Dar, Ethiopia"
18419,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,
18420,Laptop Bag,"ETB 2,500",2.0,2025/01/15,
18421,iPhone 13,"ETB 45,000",-3.0,2025.03.22,
18422,MacBook Pro,"ETB 120,000",-3.0,,
18423,Samsung S22,"ETB 38,000",2.0,2025/01/15,"Bole, Addis Ababa"
18424,iPhone 13,"ETB 45,000",,2025-05-12,"Bole, Addis Ababa"
18425,iPhone 13,"ETB 45,000",3.0,,
18426,MacBook Pro,"ETB 120,000",2.0,2025-05-12,"Megenagna, Addis Ababa"
18427,Shoe,"ETB 3,500",1.0,2025.03.22,
18428,Wireless Mouse,"ETB 1,200",-1.0,2025.03.22,"Mekelle, Ethiopia"
18429,MacBook Pro,"ETB 120,000",-1.0,2025-02-10,
18430,Shoe,"ETB 3,500",-3.0,2025-05-12,
18431,Samsung S22,"ETB 38,000",2.0,,"Mekelle, Ethiopia"
18432,iPhone 13,"ETB 45,000",-3.0,,"Hawassa, Ethiopia"
18433,iPhone 13,"ETB 45,000",1.0,2025.03.22,
18434,iPhone 13,"ETB 45,000",,,"Bole, Addis Ababa"
18435,Wireless Mouse,"ETB 1,200",-3.0,,"Bole, Addis Ababa"
18436,Laptop Bag,"ETB 2,500",2.0,,"Bole, Addis Ababa"
18437,MacBook Pro,"ETB 120,000",1.0,,"Bole, Addis Ababa"
18438,Shoe,"ETB 3,500",-1.0,,"Bahir Dar, Ethiopia"
18439,Wireless Mouse,"ETB 1,200",-1.0,,
18440,iPhone 13,"ETB 45,000",,2025/04/05,"Mekelle, Ethiopia"
18441,Wireless Mouse,"ETB 1,200",3.0,2025/01/15,"Hawassa, Ethiopia"
18442,Samsung S22,"ETB 38,000",2.0,,
18443,Laptop Bag,"ETB 2,500",2.0,,
18444,Laptop Bag,"ETB 2,500",-3.0,,
18445,Wireless Mouse,"ETB 1,200",-1.0,2025/01/15,
18446,iPhone 13,"ETB 45,000",1.0,2025/01/15,
18447,Wireless Mouse,"ETB 1,200",1.0,,
18448,Wireless Mouse,"ETB 1,200",-3.0,,
18449,iPhone 13,"ETB 45,000",-3.0,,
18450,MacBook Pro,"ETB 120,000",-3.0,,"Megenagna, Addis Ababa"
18451,Wireless Mouse,"ETB 1,200",1.0,,
18452,Laptop Bag,"ETB 2,500",-1.0,,
18453,MacBook Pro,"ETB 120,000",3.0,2025/01/15,
18454,Laptop Bag,"ETB 2,500",-3.0,,
18455,Wireless Mouse,"ETB 1,200",-3.0,,"Hawassa, Ethiopia"
18456,Wireless Mouse,"ETB 1,200",-3.0,,
18457,Laptop Bag,"ETB 2,500",-1.0,2025/01/15,
18458,MacBook Pro,"ETB 120,000",-3.0,2025/04/05,"Bole, Addis Ababa"
18459,Laptop Bag,"ETB 2,500",,2025/01/15,
18460,MacBook Pro,"ETB 120,000",,,"Bole, Addis Ababa"
18461,MacBook Pro,"ETB 120,000",3.0,,
18462,Shoe,"ETB 3,500",2.0,2025-05-12,
18463,Shoe,"ETB 3,500",-1.0,,
18464,MacBook Pro,"ETB 120,000",2.0,2025.03.22,"Megenagna, Addis Ababa"
18465,Laptop Bag,"ETB 2,500",3.0,2025/01/15,
18466,Wireless Mouse,"ETB 1,200",1.0,,"Mekelle, Ethiopia"
18467,Laptop Bag,"ETB 2,500",,,
18468,Shoe,"ETB 3,500",2.0,,"Megenagna, Addis Ababa"
18469,MacBook Pro,"ETB 120,000",-1.0,2025-05-12,
18470,Laptop Bag,"ETB 2,500",-3.0,,"Adama, Ethiopia"
18471,Samsung S22,"ETB 38,000",3.0,,"Megenagna, Addis Ababa"
18472,Samsung S22,"ETB 38,000",2.0,,
18473,Wireless Mouse,"ETB 1,200",3.0,,
18474,MacBook Pro,"ETB 120,000",2.0,,"Megenagna, Addis Ababa"
