Order_ID,Product,Price_Each,Quantity_Ordered,Order_Date,Purchase_Address,Total_Sales
18719,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
18720,Laptop Bag,2500,3.0,Unknown-Date,"Hawassa, Ethiopia",7500.0
18721,Wireless Mouse,1200,1.0,Unknown-Date,"Adama, Ethiopia",1200.0
18722,Shoe,3500,1.0,Unknown-Date,"Hawassa, Ethiopia",3500.0
18723,Samsung S22,38000,3.0,2025-05-12,"Adama, Ethiopia",114000.0
18724,iPhone 13,45000,1.0,Unknown-Date,"Megenagna, Addis Ababa",45000.0
18725,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
18726,Laptop Bag,2500,1.0,Unknown-Date,"Mekelle, Ethiopia",2500.0
18727,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
18728,iPhone 13,45000,2.0,Unknown-Date,"Bole, Addis Ababa",90000.0
18729,Samsung S22,38000,3.0,2025-03-22,"Hawassa, Ethiopia",114000.0
18730,Wireless Mouse,1200,2.0,2025-01-15,"Megenagna, Addis Ababa",2400.0
18731,Wireless Mouse,1200,1.0,2025-04-05,Unkown-Adress,1200.0
18732,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
18733,iPhone 13,45000,3.0,2025-03-22,"Adama, Ethiopia",135000.0
18734,Shoe,3500,3.0,2025-04-05,"Mekelle, Ethiopia",10500.0
18735,Wireless Mouse,1200,1.0,2025-04-05,"Adama, Ethiopia",1200.0
18736,MacBook Pro,120000,3.0,2025-04-05,Unkown-Adress,360000.0
18737,MacBook Pro,120000,3.0,2025-01-15,Unkown-Adress,360000.0
18738,Samsung S22,38000,3.0,2025-01-15,Unkown-Adress,114000.0
18739,Shoe,3500,1.0,Unknown-Date,"Bole, Addis Ababa",3500.0
18740,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
18741,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
18742,Laptop Bag,2500,1.0,2025-02-10,Unkown-Adress,2500.0
18743,MacBook Pro,120000,3.0,2025-01-15,Unkown-Adress,360000.0
18744,Shoe,3500,3.0,2025-02-10,Unkown-Adress,10500.0
18745,Wireless Mouse,1200,3.0,Unknown-Date,"Bahir Dar, Ethiopia",3600.0
18746,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
18747,Wireless Mouse,1200,2.0,Unknown-Date,Unkown-Adress,2400.0
18748,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
18749,MacBook Pro,120000,1.0,Unknown-Date,"Bole, Addis Ababa",120000.0
18750,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
18751,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
18752,Wireless Mouse,1200,1.0,2025-05-12,Unkown-Adress,1200.0
18753,Wireless Mouse,1200,1.0,Unknown-Date,"Mekelle, Ethiopia",1200.0
18754,Samsung S22,38000,2.0,2025-04-05,"Mekelle, Ethiopia",76000.0
18755,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
18756,Laptop Bag,2500,3.0,2025-02-10,"Mekelle, Ethiopia",7500.0
18757,Shoe,3500,1.0,2025-05-12,Unkown-Adress,3500.0
18758,MacBook Pro,120000,1.0,2025-05-12,Unkown-Adress,120000.0
18759,iPhone 13,45000,3.0,2025-01-15,"Megenagna, Addis Ababa",135000.0
18760,Laptop Bag,2500,1.0,Unknown-Date,"Mekelle, Ethiopia",2500.0
18761,Samsung S22,38000,1.0,2025-04-05,"Bahir Dar, Ethiopia",38000.0
18762,MacBook Pro,120000,1.0,2025-01-15,Unkown-Adress,120000.0
18763,Laptop Bag,2500,3.0,2025-04-05,"Mekelle, Ethiopia",7500.0
18764,Shoe,3500,1.0,2025-03-22,"Bahir Dar, Ethiopia",3500.0
18765,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
18766,MacBook Pro,120000,3.0,2025-01-15,Unkown-Adress,360000.0
18767,Wireless Mouse,1200,3.0,Unknown-Date,"Bahir Dar, Ethiopia",3600.0
18768,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
18769,Wireless Mouse,1200,2.0,2025-03-22,"Hawassa, Ethiopia",2400.0
18770,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
18771,MacBook Pro,120000,2.0,Unknown-Date,Unkown-Adress,240000.0
18772,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
18773,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
18774,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
18775,Wireless Mouse,1200,1.0,Unknown-Date,"Megenagna, Addis Ababa",1200.0
18776,Wireless Mouse,1200,1.0,2025-02-10,"Hawassa, Ethiopia",1200.0
18777,Wireless Mouse,1200,1.0,2025-02-10,Unkown-Adress,1200.0
18778,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
18779,Shoe,3500,1.0,2025-05-12,Unkown-Adress,3500.0
18780,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
18781,Wireless Mouse,1200,2.0,2025-05-12,"Bahir Dar, Ethiopia",2400.0
18782,Shoe,3500,2.0,2025-04-05,"Mekelle, Ethiopia",7000.0
18783,Wireless Mouse,1200,1.0,2025-03-22,"Bole, Addis Ababa",1200.0
18784,Samsung S22,38000,3.0,2025-01-15,"Bahir Dar, Ethiopia",114000.0
18785,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
18786,Shoe,3500,3.0,Unknown-Date,"Mekelle, Ethiopia",10500.0
18787,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
18788,iPhone 13,45000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",45000.0
18789,MacBook Pro,120000,1.0,Unknown-Date,"Hawassa, Ethiopia",120000.0
18790,Wireless Mouse,1200,1.0,2025-05-12,Unkown-Adress,1200.0
18791,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
18792,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
18793,MacBook Pro,120000,2.0,Unknown-Date,"Hawassa, Ethiopia",240000.0
18794,MacBook Pro,120000,3.0,2025-04-05,"Bahir Dar, Ethiopia",360000.0
18795,MacBook Pro,120000,1.0,Unknown-Date,"Bole, Addis Ababa",120000.0
18796,Shoe,3500,1.0,2025-05-12,"Bole, Addis Ababa",3500.0
18797,Laptop Bag,2500,3.0,2025-02-10,"Bahir Dar, Ethiopia",7500.0
18798,Samsung S22,38000,3.0,2025-01-15,"Megenagna, Addis Ababa",114000.0
18799,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
18800,Shoe,3500,1.0,Unknown-Date,"Mekelle, Ethiopia",3500.0
18801,MacBook Pro,120000,2.0,Unknown-Date,"Hawassa, Ethiopia",240000.0
18802,Laptop Bag,2500,2.0,Unknown-Date,"Mekelle, Ethiopia",5000.0
18803,MacBook Pro,120000,2.0,Unknown-Date,"Mekelle, Ethiopia",240000.0
18804,Samsung S22,38000,2.0,Unknown-Date,"Bole, Addis Ababa",76000.0
18805,Laptop Bag,2500,1.0,2025-05-12,Unkown-Adress,2500.0
18806,iPhone 13,45000,1.0,Unknown-Date,"Megenagna, Addis Ababa",45000.0
18807,Samsung S22,38000,3.0,Unknown-Date,"Adama, Ethiopia",114000.0
18808,Shoe,3500,1.0,2025-04-05,"Adama, Ethiopia",3500.0
18809,MacBook Pro,120000,2.0,Unknown-Date,"Megenagna, Addis Ababa",240000.0
18810,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
18811,Samsung S22,38000,3.0,2025-01-15,"Adama, Ethiopia",114000.0
18812,Samsung S22,38000,1.0,Unknown-Date,"Bole, Addis Ababa",38000.0
18813,iPhone 13,45000,1.0,Unknown-Date,"Megenagna, Addis Ababa",45000.0
18814,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
18815,Shoe,3500,1.0,2025-01-15,Unkown-Adress,3500.0
18816,iPhone 13,45000,2.0,2025-01-15,"Hawassa, Ethiopia",90000.0
18817,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
18818,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
18819,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
18820,MacBook Pro,120000,3.0,Unknown-Date,"Megenagna, Addis Ababa",360000.0
18821,Wireless Mouse,1200,3.0,2025-05-12,"Adama, Ethiopia",3600.0
18822,Laptop Bag,2500,1.0,2025-03-22,Unkown-Adress,2500.0
18823,iPhone 13,45000,1.0,Unknown-Date,"Adama, Ethiopia",45000.0
18824,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
18825,Samsung S22,38000,1.0,2025-05-12,Unkown-Adress,38000.0
18826,iPhone 13,45000,1.0,Unknown-Date,"Hawassa, Ethiopia",45000.0
18827,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
18828,Samsung S22,38000,2.0,2025-05-12,"Hawassa, Ethiopia",76000.0
18829,Shoe,3500,3.0,Unknown-Date,"Megenagna, Addis Ababa",10500.0
18830,Samsung S22,38000,3.0,2025-01-15,"Adama, Ethiopia",114000.0
18831,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
18832,iPhone 13,45000,3.0,Unknown-Date,"Bole, Addis Ababa",135000.0
18833,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
18834,Wireless Mouse,1200,1.0,Unknown-Date,"Megenagna, Addis Ababa",1200.0
18835,Samsung S22,38000,1.0,Unknown-Date,"Bole, Addis Ababa",38000.0
18836,Wireless Mouse,1200,3.0,Unknown-Date,"Mekelle, Ethiopia",3600.0
18837,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
18838,Shoe,3500,2.0,Unknown-Date,"Bole, Addis Ababa",7000.0
18839,Laptop Bag,2500,3.0,Unknown-Date,"Mekelle, Ethiopia",7500.0
18840,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
18841,Samsung S22,38000,1.0,Unknown-Date,"Megenagna, Addis Ababa",38000.0
18842,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
18843,Samsung S22,38000,3.0,2025-02-10,"Megenagna, Addis Ababa",114000.0
18844,Samsung S22,38000,2.0,2025-04-05,"Adama, Ethiopia",76000.0
18845,MacBook Pro,120000,1.0,2025-03-22,"Bahir Dar, Ethiopia",120000.0
18846,iPhone 13,45000,3.0,2025-05-12,Unkown-Adress,135000.0
18847,Laptop Bag,2500,1.0,Unknown-Date,"Hawassa, Ethiopia",2500.0
18848,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
18849,Laptop Bag,2500,1.0,Unknown-Date,"Bole, Addis Ababa",2500.0
18850,MacBook Pro,120000,1.0,Unknown-Date,"Adama, Ethiopia",120000.0
18851,Laptop Bag,2500,1.0,2025-03-22,"Adama, Ethiopia",2500.0
18852,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
18853,Laptop Bag,2500,3.0,2025-03-22,Unkown-Adress,7500.0
18854,MacBook Pro,120000,1.0,Unknown-Date,"Hawassa, Ethiopia",120000.0
18855,Samsung S22,38000,3.0,Unknown-Date,"Mekelle, Ethiopia",114000.0
18856,Samsung S22,38000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",114000.0
18857,Laptop Bag,2500,2.0,2025-02-10,Unkown-Adress,5000.0
18858,Samsung S22,38000,1.0,Unknown-Date,Unkown-Adress,38000.0
18859,Wireless Mouse,1200,2.0,Unknown-Date,Unkown-Adress,2400.0
18860,Wireless Mouse,1200,3.0,Unknown-Date,"Adama, Ethiopia",3600.0
18861,Laptop Bag,2500,1.0,2025-05-12,Unkown-Adress,2500.0
18862,Wireless Mouse,1200,1.0,2025-02-10,"Mekelle, Ethiopia",1200.0
18863,Wireless Mouse,1200,1.0,2025-03-22,Unkown-Adress,1200.0
18864,Samsung S22,38000,1.0,Unknown-Date,"Bole, Addis Ababa",38000.0
18865,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
18866,Laptop Bag,2500,1.0,2025-05-12,Unkown-Adress,2500.0
18867,Laptop Bag,2500,1.0,2025-03-22,Unkown-Adress,2500.0
18868,Laptop Bag,2500,1.0,2025-04-05,"Mekelle, Ethiopia",2500.0
18869,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
18870,Laptop Bag,2500,1.0,Unknown-Date,"Mekelle, Ethiopia",2500.0
18871,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
18872,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
18873,iPhone 13,45000,1.0,2025-02-10,"Mekelle, Ethiopia",45000.0
18874,Laptop Bag,2500,3.0,Unknown-Date,"Hawassa, Ethiopia",7500.0
18875,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
18876,Shoe,3500,1.0,Unknown-Date,"Adama, Ethiopia",3500.0
18877,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
18878,Laptop Bag,2500,1.0,2025-01-15,"Mekelle, Ethiopia",2500.0
18879,Samsung S22,38000,3.0,2025-05-12,"Bahir Dar, Ethiopia",114000.0
18880,Laptop Bag,2500,2.0,2025-01-15,Unkown-Adress,5000.0
18881,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
18882,Shoe,3500,3.0,2025-03-22,"Adama, Ethiopia",10500.0
18883,Shoe,3500,2.0,2025-02-10,Unkown-Adress,7000.0
18884,Shoe,3500,1.0,2025-02-10,"Mekelle, Ethiopia",3500.0
18885,MacBook Pro,120000,1.0,2025-01-15,"Bahir Dar, Ethiopia",120000.0
18886,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
18887,Samsung S22,38000,1.0,2025-03-22,"Hawassa, Ethiopia",38000.0
18888,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
18889,iPhone 13,45000,2.0,Unknown-Date,"Mekelle, Ethiopia",90000.0
18890,Samsung S22,38000,1.0,2025-03-22,Unkown-Adress,38000.0
18891,iPhone 13,45000,1.0,2025-05-12,"Bole, Addis Ababa",45000.0
18892,Shoe,3500,1.0,2025-03-22,"Hawassa, Ethiopia",3500.0
18893,Samsung S22,38000,3.0,2025-02-10,Unkown-Adress,114000.0
18894,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
18895,MacBook Pro,120000,3.0,2025-03-22,Unkown-Adress,360000.0
18896,Wireless Mouse,1200,2.0,2025-04-05,Unkown-Adress,2400.0
18897,MacBook Pro,120000,2.0,Unknown-Date,"Adama, Ethiopia",240000.0
18898,MacBook Pro,120000,1.0,Unknown-Date,"Mekelle, Ethiopia",120000.0
18899,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
18900,Samsung S22,38000,1.0,2025-04-05,Unkown-Adress,38000.0
18901,Wireless Mouse,1200,1.0,2025-03-22,Unkown-Adress,1200.0
18902,Wireless Mouse,1200,2.0,Unknown-Date,Unkown-Adress,2400.0
18903,Samsung S22,38000,1.0,2025-04-05,"Bole, Addis Ababa",38000.0
18904,iPhone 13,45000,2.0,Unknown-Date,Unkown-Adress,90000.0
18905,Wireless Mouse,1200,3.0,2025-02-10,"Mekelle, Ethiopia",3600.0
18906,MacBook Pro,120000,3.0,2025-01-15,Unkown-Adress,360000.0
18907,Wireless Mouse,1200,2.0,Unknown-Date,"Bole, Addis Ababa",2400.0
18908,Shoe,3500,3.0,Unknown-Date,"Bahir Dar, Ethiopia",10500.0
18909,MacBook Pro,120000,3.0,Unknown-Date,"Mekelle, Ethiopia",360000.0
18910,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
18911,Laptop Bag,2500,1.0,Unknown-Date,"Mekelle, Ethiopia",2500.0
18912,Shoe,3500,2.0,Unknown-Date,Unkown-Adress,7000.0
18913,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
18914,MacBook Pro,120000,2.0,Unknown-Date,"Hawassa, Ethiopia",240000.0
18915,iPhone 13,45000,1.0,2025-03-22,"Bole, Addis Ababa",45000.0
18916,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
18917,Laptop Bag,2500,1.0,2025-02-10,"Megenagna, Addis Ababa",2500.0
18918,Wireless Mouse,1200,1.0,2025-04-05,Unkown-Adress,1200.0
18919,Laptop Bag,2500,3.0,2025-04-05,Unkown-Adress,7500.0
18920,iPhone 13,45000,3.0,Unknown-Date,"Mekelle, Ethiopia",135000.0
18921,Wireless Mouse,1200,3.0,2025-01-15,Unkown-Adress,3600.0
18922,Laptop Bag,2500,2.0,2025-03-22,Unkown-Adress,5000.0
18923,iPhone 13,45000,3.0,2025-04-05,Unkown-Adress,135000.0
18924,iPhone 13,45000,1.0,2025-01-15,"Megenagna, Addis Ababa",45000.0
18925,Laptop Bag,2500,1.0,2025-01-15,"Mekelle, Ethiopia",2500.0
18926,MacBook Pro,120000,1.0,2025-04-05,Unkown-Adress,120000.0
18927,Samsung S22,38000,3.0,2025-05-12,Unkown-Adress,114000.0
18928,iPhone 13,45000,1.0,2025-01-15,"Megenagna, Addis Ababa",45000.0
18929,MacBook Pro,120000,1.0,2025-01-15,"Mekelle, Ethiopia",120000.0
18930,MacBook Pro,120000,3.0,2025-04-05,"Mekelle, Ethiopia",360000.0
18931,iPhone 13,45000,2.0,2025-02-10,Unkown-Adress,90000.0
18932,Samsung S22,38000,1.0,2025-01-15,Unkown-Adress,38000.0
18933,Wireless Mouse,1200,1.0,Unknown-Date,"Hawassa, Ethiopia",1200.0
18934,Samsung S22,38000,3.0,2025-03-22,Unkown-Adress,114000.0
18935,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
18936,Samsung S22,38000,1.0,Unknown-Date,"Megenagna, Addis Ababa",38000.0
18937,Samsung S22,38000,1.0,2025-04-05,Unkown-Adress,38000.0
18938,Laptop Bag,2500,2.0,Unknown-Date,"Megenagna, Addis Ababa",5000.0
18939,Laptop Bag,2500,1.0,2025-02-10,Unkown-Adress,2500.0
18940,Wireless Mouse,1200,2.0,2025-01-15,Unkown-Adress,2400.0
18941,Laptop Bag,2500,3.0,2025-05-12,"Bole, Addis Ababa",7500.0
18942,Wireless Mouse,1200,1.0,Unknown-Date,"Adama, Ethiopia",1200.0
18943,iPhone 13,45000,3.0,Unknown-Date,"Bahir Dar, Ethiopia",135000.0
18944,Laptop Bag,2500,3.0,2025-02-10,Unkown-Adress,7500.0
18945,iPhone 13,45000,3.0,2025-03-22,"Adama, Ethiopia",135000.0
18946,Wireless Mouse,1200,3.0,2025-05-12,"Hawassa, Ethiopia",3600.0
18947,iPhone 13,45000,3.0,Unknown-Date,"Bole, Addis Ababa",135000.0
18948,Samsung S22,38000,1.0,2025-04-05,Unkown-Adress,38000.0
18949,Laptop Bag,2500,3.0,Unknown-Date,"Hawassa, Ethiopia",7500.0
18950,Laptop Bag,2500,1.0,2025-01-15,"Bole, Addis Ababa",2500.0
18951,MacBook Pro,120000,1.0,Unknown-Date,"Adama, Ethiopia",120000.0
18952,Wireless Mouse,1200,2.0,2025-01-15,"Megenagna, Addis Ababa",2400.0
18953,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
18954,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
18955,MacBook Pro,120000,1.0,Unknown-Date,Unkown-Adress,120000.0
18956,MacBook Pro,120000,1.0,2025-05-12,Unkown-Adress,120000.0
18957,MacBook Pro,120000,1.0,2025-01-15,"Hawassa, Ethiopia",120000.0
18958,iPhone 13,45000,1.0,2025-05-12,"Hawassa, Ethiopia",45000.0
18959,iPhone 13,45000,2.0,2025-05-12,"Hawassa, Ethiopia",90000.0
18960,Shoe,3500,1.0,Unknown-Date,"Adama, Ethiopia",3500.0
18961,Wireless Mouse,1200,2.0,2025-05-12,"Adama, Ethiopia",2400.0
18962,Wireless Mouse,1200,1.0,2025-02-10,"Megenagna, Addis Ababa",1200.0
18963,Shoe,3500,3.0,2025-05-12,"Adama, Ethiopia",10500.0
18964,Laptop Bag,2500,3.0,Unknown-Date,"Adama, Ethiopia",7500.0
18965,Shoe,3500,1.0,Unknown-Date,"Hawassa, Ethiopia",3500.0
18966,iPhone 13,45000,3.0,Unknown-Date,Unkown-Adress,135000.0
18967,MacBook Pro,120000,1.0,2025-05-12,"Mekelle, Ethiopia",120000.0
18968,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
18969,Shoe,3500,1.0,2025-04-05,Unkown-Adress,3500.0
18970,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
18971,Samsung S22,38000,2.0,2025-05-12,"Bole, Addis Ababa",76000.0
18972,Wireless Mouse,1200,3.0,2025-04-05,Unkown-Adress,3600.0
18973,Wireless Mouse,1200,2.0,2025-01-15,"Bole, Addis Ababa",2400.0
18974,Laptop Bag,2500,1.0,2025-04-05,"Mekelle, Ethiopia",2500.0
18975,Shoe,3500,1.0,2025-02-10,Unkown-Adress,3500.0
18976,iPhone 13,45000,2.0,Unknown-Date,"Bahir Dar, Ethiopia",90000.0
18977,Laptop Bag,2500,2.0,Unknown-Date,Unkown-Adress,5000.0
18978,Samsung S22,38000,1.0,2025-03-22,"Mekelle, Ethiopia",38000.0
18979,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
18980,iPhone 13,45000,1.0,Unknown-Date,"Megenagna, Addis Ababa",45000.0
18981,Laptop Bag,2500,1.0,2025-05-12,Unkown-Adress,2500.0
18982,Wireless Mouse,1200,2.0,2025-05-12,"Mekelle, Ethiopia",2400.0
18983,Shoe,3500,1.0,2025-03-22,"Megenagna, Addis Ababa",3500.0
18984,MacBook Pro,120000,1.0,2025-05-12,"Adama, Ethiopia",120000.0
18985,iPhone 13,45000,3.0,2025-03-22,"Megenagna, Addis Ababa",135000.0
18986,Shoe,3500,3.0,Unknown-Date,"Megenagna, Addis Ababa",10500.0
18987,Laptop Bag,2500,3.0,2025-02-10,Unkown-Adress,7500.0
18988,Samsung S22,38000,2.0,Unknown-Date,Unkown-Adress,76000.0
18989,Wireless Mouse,1200,3.0,Unknown-Date,"Bole, Addis Ababa",3600.0
18990,Samsung S22,38000,1.0,Unknown-Date,"Mekelle, Ethiopia",38000.0
18991,Laptop Bag,2500,3.0,Unknown-Date,"Bahir Dar, Ethiopia",7500.0
18992,Laptop Bag,2500,1.0,Unknown-Date,"Bole, Addis Ababa",2500.0
18993,Laptop Bag,2500,1.0,2025-02-10,Unkown-Adress,2500.0
18994,iPhone 13,45000,1.0,Unknown-Date,Unkown-Adress,45000.0
18995,MacBook Pro,120000,3.0,2025-05-12,"Adama, Ethiopia",360000.0
18996,Shoe,3500,1.0,2025-02-10,"Megenagna, Addis Ababa",3500.0
18997,MacBook Pro,120000,1.0,Unknown-Date,"Bole, Addis Ababa",120000.0
18998,Laptop Bag,2500,1.0,Unknown-Date,"Hawassa, Ethiopia",2500.0
18999,iPhone 13,45000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",45000.0
19000,MacBook Pro,120000,1.0,2025-03-22,"Bahir Dar, Ethiopia",120000.0
19001,Laptop Bag,2500,1.0,Unknown-Date,"Bahir Dar, Ethiopia",2500.0
19002,MacBook Pro,120000,3.0,Unknown-Date,"Bole, Addis Ababa",360000.0
19003,Samsung S22,38000,3.0,Unknown-Date,"Hawassa, Ethiopia",114000.0
19004,Wireless Mouse,1200,1.0,2025-03-22,"Bole, Addis Ababa",1200.0
19005,Shoe,3500,3.0,2025-04-05,"Mekelle, Ethiopia",10500.0
19006,Samsung S22,38000,3.0,2025-05-12,Unkown-Adress,114000.0
19007,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
19008,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
19009,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19010,Shoe,3500,1.0,Unknown-Date,"Megenagna, Addis Ababa",3500.0
19011,Laptop Bag,2500,3.0,Unknown-Date,"Mekelle, Ethiopia",7500.0
19012,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19013,Shoe,3500,1.0,2025-01-15,"Adama, Ethiopia",3500.0
19014,Laptop Bag,2500,1.0,Unknown-Date,"Hawassa, Ethiopia",2500.0
19015,MacBook Pro,120000,3.0,2025-04-05,Unkown-Adress,360000.0
19016,Laptop Bag,2500,1.0,2025-03-22,Unkown-Adress,2500.0
19017,Wireless Mouse,1200,2.0,2025-05-12,"Hawassa, Ethiopia",2400.0
19018,MacBook Pro,120000,1.0,2025-04-05,"Megenagna, Addis Ababa",120000.0
19019,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19020,Laptop Bag,2500,3.0,2025-03-22,"Hawassa, Ethiopia",7500.0
19021,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
19022,Shoe,3500,1.0,Unknown-Date,Unkown-Adress,3500.0
19023,iPhone 13,45000,2.0,2025-01-15,"Hawassa, Ethiopia",90000.0
19024,Shoe,3500,1.0,Unknown-Date,"Hawassa, Ethiopia",3500.0
19025,Wireless Mouse,1200,1.0,2025-02-10,"Hawassa, Ethiopia",1200.0
19026,Samsung S22,38000,2.0,Unknown-Date,"Bole, Addis Ababa",76000.0
19027,Shoe,3500,3.0,2025-02-10,"Adama, Ethiopia",10500.0
19028,iPhone 13,45000,3.0,2025-04-05,Unkown-Adress,135000.0
19029,MacBook Pro,120000,1.0,2025-05-12,"Hawassa, Ethiopia",120000.0
19030,Samsung S22,38000,3.0,2025-05-12,"Hawassa, Ethiopia",114000.0
19031,MacBook Pro,120000,1.0,Unknown-Date,"Bahir Dar, Ethiopia",120000.0
19032,Samsung S22,38000,1.0,2025-02-10,Unkown-Adress,38000.0
19033,iPhone 13,45000,1.0,Unknown-Date,"Megenagna, Addis Ababa",45000.0
19034,iPhone 13,45000,3.0,2025-04-05,"Bole, Addis Ababa",135000.0
19035,Wireless Mouse,1200,1.0,2025-04-05,Unkown-Adress,1200.0
19036,Wireless Mouse,1200,1.0,Unknown-Date,Unkown-Adress,1200.0
19037,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
19038,Samsung S22,38000,3.0,2025-02-10,"Bahir Dar, Ethiopia",114000.0
19039,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
19040,MacBook Pro,120000,2.0,Unknown-Date,"Mekelle, Ethiopia",240000.0
19041,iPhone 13,45000,1.0,Unknown-Date,"Hawassa, Ethiopia",45000.0
19042,Shoe,3500,3.0,Unknown-Date,Unkown-Adress,10500.0
19043,Laptop Bag,2500,3.0,Unknown-Date,Unkown-Adress,7500.0
19044,Wireless Mouse,1200,3.0,Unknown-Date,Unkown-Adress,3600.0
19045,iPhone 13,45000,2.0,Unknown-Date,"Bahir Dar, Ethiopia",90000.0
19046,Wireless Mouse,1200,3.0,2025-05-12,Unkown-Adress,3600.0
19047,MacBook Pro,120000,3.0,Unknown-Date,Unkown-Adress,360000.0
19048,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
19049,Laptop Bag,2500,1.0,Unknown-Date,Unkown-Adress,2500.0
19050,MacBook Pro,120000,1.0,2025-03-22,Unkown-Adress,120000.0
19051,Samsung S22,38000,3.0,Unknown-Date,Unkown-Adress,114000.0
19052,MacBook Pro,120000,3.0,2025-02-10,Unkown-Adress,360000.0
