Order_ID,Product,Price_Each,Quantity_Ordered,Order_Date,Purchase_Address
17781,Wireless Mouse,"ETB 1,200",-1.0,,"Bole, Addis Ababa"
17782,Samsung S22,"ETB 38,000",,2025/01/15,"Bahir Dar, Ethiopia"
17783,Wireless Mouse,"ETB 1,200",,,"Hawassa, Ethiopia"
17784,Wireless Mouse,"ETB 1,200",3.0,2025/01/15,"Mekelle, Ethiopia"
17785,Wireless Mouse,"ETB 1,200",3.0,,"Mekelle, Ethiopia"
17786,Shoe,"ETB 3,500",2.0,2025/01/15,
17787,Laptop Bag,"ETB 2,500",1.0,2025/04/05,
17788,Laptop Bag,"ETB 2,500",-3.0,2025-05-12,"Megenagna, Addis Ababa"
17789,Shoe,"ETB 3,500",-1.0,2025-02-10,
17790,Samsung S22,"ETB 38,000",-3.0,2025/01/15,
17791,Laptop Bag,"ETB 2,500",-3.0,2025.03.22,
17792,Wireless Mouse,"ETB 1,200",-3.0,,"Megenagna, Addis Ababa"
17793,Wireless Mouse,"ETB 1,200",,,"Bole, Addis Ababa"
17794,Shoe,"ETB 3,500",,2025.03.22,
17795,MacBook Pro,"ETB 120,000",,2025/01/15,"Mekelle, Ethiopia"
17796,MacBook Pro,"ETB 120,000",3.0,2025-05-12,
17797,iPhone 13,"ETB 45,000",3.0,2025-02-10,"Mekelle, Ethiopia"
17798,iPhone 13,"ETB 45,000",,2025/01/15,"Mekelle, Ethiopia"
17799,Laptop Bag,"ETB 2,500",-1.0,,"Adama, Ethiopia"
17800,Shoe,"ETB 3,500",,2025-02-10,
17801,Samsung S22,"ETB 38,000",-3.0,,"Bahir Dar, Ethiopia"
17802,Laptop Bag,"ETB 2,500",3.0,2025-02-10,
17803,Wireless Mouse,"ETB 1,200",1.0,,
17804,Samsung S22,"ETB 38,000",-1.0,,"Mekelle, Ethiopia"
17805,Samsung S22,"ETB 38,000",,,"Mekelle, Ethiopia"
17806,Shoe,"ETB 3,500",-3.0,2025/04/05,"Bahir Dar, Ethiopia"
17807,Wireless Mouse,"ETB 1,200",1.0,,
17808,iPhone 13,"ETB 45,000",-3.0,2025-02-10,
17809,iPhone 13,"ETB 45,000",,2025-02-10,
17810,MacBook Pro,"ETB 120,000",,,
17811,Laptop Bag,"ETB 2,500",,,"Megenagna, Addis Ababa"
17812,iPhone 13,"ETB 45,000",,,
17813,MacBook Pro,"ETB 120,000",3.0,,"Bole, Addis Ababa"
17814,iPhone 13,"ETB 45,000",-3.0,,"Bole, Addis Ababa"
17815,MacBook Pro,"ETB 120,000",1.0,2025-02-10,"Bole, Addis Ababa"
17816,MacBook Pro,"ETB 120,000",1.0,2025-02-10,"Bole, Addis Ababa"
17817,iPhone 13,"ETB 45,000",-3.0,2025.03.22,
17818,iPhone 13,"ETB 45,000",1.0,2025.03.22,
17819,iPhone 13,"ETB 45,000",,2025/01/15,"Bole, Addis Ababa"
17820,Laptop Bag,"ETB 2,500",,,"Mekelle, Ethiopia"
17821,MacBook Pro,"ETB 120,000",2.0,,"Hawassa, Ethiopia"
17822,Laptop Bag,"ETB 2,500",1.0,,
17823,Wireless Mouse,"ETB 1,200",3.0,,"Bole, Addis Ababa"
17824,Laptop Bag,"ETB 2,500",2.0,2025-05-12,
17825,iPhone 13,"ETB 45,000",2.0,,"Megenagna, Addis Ababa"
17826,Samsung S22,"ETB 38,000",1.0,,"Hawassa, Ethiopia"
17827,iPhone 13,"ETB 45,000",,,"Hawassa, Ethiopia"
17828,MacBook Pro,"ETB 120,000",3.0,,"Hawassa, Ethiopia"
17829,iPhone 13,"ETB 45,000",,2025.03.22,"Bahir Dar, Ethiopia"
17830,Wireless Mouse,"ETB 1,200",2.0,2025-02-10,
17831,iPhone 13,"ETB 45,000",1.0,,"Bole, Addis Ababa"
17832,MacBook Pro,"ETB 120,000",3.0,,"Bahir Dar, Ethiopia"
17833,Laptop Bag,"ETB 2,500",-3.0,,"Mekelle, Ethiopia"
17834,iPhone 13,"ETB 45,000",,2025-05-12,
17835,MacBook Pro,"ETB 120,000",2.0,,
17836,Samsung S22,"ETB 38,000",3.0,2025-05-12,
17837,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,
17838,Laptop Bag,"ETB 2,500",2.0,2025-02-10,
17839,Shoe,"ETB 3,500",2.0,,
17840,Samsung S22,"ETB 38,000",,2025-02-10,"Mekelle, Ethiopia"
17841,Samsung S22,"ETB 38,000",3.0,,
17842,MacBook Pro,"ETB 120,000",,,
17843,iPhone 13,"ETB 45,000",,2025/01/15,
17844,iPhone 13,"ETB 45,000",-1.0,2025-05-12,
17845,Wireless Mouse,"ETB 1,200",-1.0,,
17846,Samsung S22,"ETB 38,000",,2025-05-12,
17847,MacBook Pro,"ETB 120,000",,2025/04/05,
17848,Shoe,"ETB 3,500",3.0,2025.03.22,
17849,Samsung S22,"ETB 38,000",2.0,2025.03.22,"Mekelle, Ethiopia"
17850,Samsung S22,"ETB 38,000",-1.0,2025-05-12,
17851,Shoe,"ETB 3,500",1.0,2025-02-10,
17852,iPhone 13,"ETB 45,000",,,
17853,MacBook Pro,"ETB 120,000",2.0,2025.03.22,
17854,Laptop Bag,"ETB 2,500",2.0,2025-05-12,"Adama, Ethiopia"
17855,iPhone 13,"ETB 45,000",1.0,2025.03.22,"Bole, Addis Ababa"
17856,Wireless Mouse,"ETB 1,200",1.0,,"Adama, Ethiopia"
17857,Shoe,"ETB 3,500",3.0,2025/01/15,
17858,Laptop Bag,"ETB 2,500",2.0,2025-02-10,"Adama, Ethiopia"
17859,Samsung S22,"ETB 38,000",2.0,2025.03.22,
17860,Samsung S22,"ETB 38,000",2.0,2025/04/05,
17861,Samsung S22,"ETB 38,000",,,
17862,MacBook Pro,"ETB 120,000",3.0,2025/04/05,
17863,MacBook Pro,"ETB 120,000",3.0,,
17864,MacBook Pro,"ETB 120,000",3.0,,"Bahir Dar, Ethiopia"
17865,MacBook Pro,"ETB 120,000",-1.0,2025/04/05,"Hawassa, Ethiopia"
17866,iPhone 13,"ETB 45,000",,,"Bole, Addis Ababa"
17867,Shoe,"ETB 3,500",3.0,,"Mekelle, Ethiopia"
17868,Wireless Mouse,"ETB 1,200",-3.0,,"Hawassa, Ethiopia"
17869,Samsung S22,"ETB 38,000",,2025.03.22,"Bole, Addis Ababa"
17870,Shoe,"ETB 3,500",1.0,2025.03.22,"Bole, Addis Ababa"
17871,Shoe,"ETB 3,500",-1.0,2025/01/15,"Bole, Addis Ababa"
17872,Shoe,"ETB 3,500",-3.0,2025/04/05,
17873,iPhone 13,"ETB 45,000",3.0,2025-02-10,"Megenagna, Addis Ababa"
17874,Wireless Mouse,"ETB 1,200",1.0,2025-05-12,"Megenagna, Addis Ababa"
17875,Shoe,"ETB 3,500",-1.0,,
17876,Samsung S22,"ETB 38,000",3.0,2025/01/15,
17877,iPhone 13,"ETB 45,000",,2025/01/15,"Bahir Dar, Ethiopia"
17878,MacBook Pro,"ETB 120,000",1.0,2025-02-10,
17879,Shoe,"ETB 3,500",2.0,2025/04/05,
17880,iPhone 13,"ETB 45,000",1.0,,
17881,Wireless Mouse,"ETB 1,200",-1.0,2025/01/15,"Megenagna, Addis Ababa"
17882,Shoe,"ETB 3,500",-1.0,2025-02-10,
17883,Wireless Mouse,"ETB 1,200",2.0,,
17884,Shoe,"ETB 3,500",-1.0,2025/01/15,
17885,MacBook Pro,"ETB 120,000",,,
17886,Wireless Mouse,"ETB 1,200",-3.0,2025/04/05,
17887,Laptop Bag,"ETB 2,500",1.0,2025.03.22,
17888,Wireless Mouse,"ETB 1,200",1.0,,
17889,Samsung S22,"ETB 38,000",-3.0,2025/04/05,"Bahir Dar, Ethiopia"
17890,Shoe,"ETB 3,500",1.0,,"Adama, Ethiopia"
17891,Samsung S22,"ETB 38,000",,,
17892,Wireless Mouse,"ETB 1,200",1.0,2025-05-12,"Hawassa, Ethiopia"
17893,Shoe,"ETB 3,500",,,
17894,Samsung S22,"ETB 38,000",2.0,,
17895,iPhone 13,"ETB 45,000",-3.0,2025-05-12,"Hawassa, Ethiopia"
17896,iPhone 13,"ETB 45,000",1.0,2025-02-10,
17897,MacBook Pro,"ETB 120,000",3.0,,"Adama, Ethiopia"
17898,Shoe,"ETB 3,500",-1.0,,
17899,iPhone 13,"ETB 45,000",3.0,2025.03.22,"Megenagna, Addis Ababa"
17900,iPhone 13,"ETB 45,000",,,"Bole, Addis Ababa"
17901,MacBook Pro,"ETB 120,000",,2025-02-10,
17902,Wireless Mouse,"ETB 1,200",2.0,2025.03.22,
17903,Shoe,"ETB 3,500",-3.0,,"Hawassa, Ethiopia"
17904,Samsung S22,"ETB 38,000",3.0,2025-05-12,
17905,Shoe,"ETB 3,500",,2025/04/05,
17906,Wireless Mouse,"ETB 1,200",-3.0,2025-05-12,
17907,iPhone 13,"ETB 45,000",3.0,2025.03.22,"Megenagna, Addis Ababa"
17908,iPhone 13,"ETB 45,000",-3.0,,"Hawassa, Ethiopia"
17909,MacBook Pro,"ETB 120,000",1.0,,"Megenagna, Addis Ababa"
17910,iPhone 13,"ETB 45,000",-3.0,,"Megenagna, Addis Ababa"
17911,Shoe,"ETB 3,500",3.0,,
17912,iPhone 13,"ETB 45,000",-3.0,2025/01/15,
17913,MacBook Pro,"ETB 120,000",1.0,,"Bahir Dar, Ethiopia"
17914,iPhone 13,"ETB 45,000",2.0,2025-02-10,
17915,Laptop Bag,"ETB 2,500",-3.0,,"Megenagna, Addis Ababa"
17916,iPhone 13,"ETB 45,000",3.0,2025.03.22,
17917,Laptop Bag,"ETB 2,500",1.0,2025-05-12,
17918,Shoe,"ETB 3,500",-3.0,,"Bahir Dar, Ethiopia"
17919,Shoe,"ETB 3,500",-1.0,2025/04/05,
17920,Wireless Mouse,"ETB 1,200",-1.0,2025-05-12,"Hawassa, Ethiopia"
17921,iPhone 13,"ETB 45,000",1.0,,"Megenagna, Addis Ababa"
17922,Wireless Mouse,"ETB 1,200",-1.0,2025/04/05,"Hawassa, Ethiopia"
17923,Samsung S22,"ETB 38,000",2.0,,
17924,Shoe,"ETB 3,500",-1.0,,
17925,Wireless Mouse,"ETB 1,200",-1.0,2025/01/15,"Hawassa, Ethiopia"
17926,MacBook Pro,"ETB 120,000",2.0,,
17927,Shoe,"ETB 3,500",-3.0,,
17928,iPhone 13,"ETB 45,000",,2025.03.22,"Bole, Addis Ababa"
17929,Shoe,"ETB 3,500",1.0,,
17930,MacBook Pro,"ETB 120,000",3.0,2025/01/15,"Bahir Dar, Ethiopia"
17931,Laptop Bag,"ETB 2,500",3.0,2025/01/15,
17932,Shoe,"ETB 3,500",1.0,,
17933,Samsung S22,"ETB 38,000",,,
17934,Samsung S22,"ETB 38,000",1.0,,"Mekelle, Ethiopia"
17935,MacBook Pro,"ETB 120,000",-1.0,2025.03.22,"Adama, Ethiopia"
17936,Shoe,"ETB 3,500",-3.0,2025-02-10,"Megenagna, Addis Ababa"
17937,Samsung S22,"ETB 38,000",3.0,2025/01/15,"Megenagna, Addis Ababa"
17938,Wireless Mouse,"ETB 1,200",3.0,,
17939,MacBook Pro,"ETB 120,000",2.0,2025/01/15,"Bole, Addis Ababa"
17940,Wireless Mouse,"ETB 1,200",2.0,2025/01/15,
17941,Samsung S22,"ETB 38,000",3.0,2025.03.22,"Megenagna, Addis Ababa"
17942,Wireless Mouse,"ETB 1,200",2.0,,
17943,Wireless Mouse,"ETB 1,200",1.0,2025/01/15,"Megenagna, Addis Ababa"
17944,Laptop Bag,"ETB 2,500",3.0,,"Adama, Ethiopia"
17945,Wireless Mouse,"ETB 1,200",1.0,2025/01/15,
17946,Samsung S22,"ETB 38,000",-1.0,2025.03.22,"Hawassa, Ethiopia"
17947,MacBook Pro,"ETB 120,000",2.0,2025/04/05,"Bahir Dar, Ethiopia"
17948,Wireless Mouse,"ETB 1,200",2.0,,"Bahir Dar, Ethiopia"
17949,iPhone 13,"ETB 45,000",-3.0,,"Megenagna, Addis Ababa"
17950,Shoe,"ETB 3,500",-3.0,,
17951,iPhone 13,"ETB 45,000",,2025/04/05,"Megenagna, Addis Ababa"
17952,Samsung S22,"ETB 38,000",-3.0,,"Bole, Addis Ababa"
17953,Wireless Mouse,"ETB 1,200",2.0,2025-02-10,
17954,Samsung S22,"ETB 38,000",1.0,2025.03.22,
17955,Shoe,"ETB 3,500",2.0,,
17956,Shoe,"ETB 3,500",-1.0,,"Adama, Ethiopia"
17957,Samsung S22,"ETB 38,000",-3.0,2025-02-10,"Mekelle, Ethiopia"
17958,Samsung S22,"ETB 38,000",-1.0,,"Hawassa, Ethiopia"
17959,Samsung S22,"ETB 38,000",1.0,2025/01/15,"Hawassa, Ethiopia"
17960,iPhone 13,"ETB 45,000",,,
17961,Shoe,"ETB 3,500",,2025/01/15,"Adama, Ethiopia"
17962,iPhone 13,"ETB 45,000",2.0,,
17963,MacBook Pro,"ETB 120,000",-1.0,2025/04/05,
17964,Wireless Mouse,"ETB 1,200",1.0,,
17965,Shoe,"ETB 3,500",1.0,,
17966,Samsung S22,"ETB 38,000",-3.0,2025-05-12,"Bole, Addis Ababa"
17967,Wireless Mouse,"ETB 1,200",-3.0,2025/01/15,"Mekelle, Ethiopia"
17968,Samsung S22,"ETB 38,000",,2025-02-10,
17969,iPhone 13,"ETB 45,000",-1.0,,
17970,Samsung S22,"ETB 38,000",1.0,2025/01/15,
17971,Wireless Mouse,"ETB 1,200",2.0,,"Megenagna, Addis Ababa"
17972,MacBook Pro,"ETB 120,000",,2025-02-10,
17973,Laptop Bag,"ETB 2,500",,2025.03.22,
17974,Samsung S22,"ETB 38,000",-1.0,,
17975,Shoe,"ETB 3,500",1.0,,"Bahir Dar, Ethiopia"
17976,iPhone 13,"ETB 45,000",-1.0,,"Mekelle, Ethiopia"
17977,iPhone 13,"ETB 45,000",-3.0,2025-05-12,"Bole, Addis Ababa"
17978,Laptop Bag,"ETB 2,500",1.0,2025.03.22,"Bahir Dar, Ethiopia"
17979,iPhone 13,"ETB 45,000",3.0,,"Megenagna, Addis Ababa"
17980,Laptop Bag,"ETB 2,500",2.0,2025-02-10,"Bole, Addis Ababa"
17981,Wireless Mouse,"ETB 1,200",,,
17982,iPhone 13,"ETB 45,000",-3.0,2025-05-12,"Mekelle, Ethiopia"
17983,Laptop Bag,"ETB 2,500",-3.0,,"Bahir Dar, Ethiopia"
17984,Laptop Bag,"ETB 2,500",,2025-02-10,
17985,iPhone 13,"ETB 45,000",1.0,,"Bahir Dar, Ethiopia"
17986,iPhone 13,"ETB 45,000",3.0,2025.03.22,
17987,Samsung S22,"ETB 38,000",,,"Bole, Addis Ababa"
17988,Laptop Bag,"ETB 2,500",1.0,,
17989,Laptop Bag,"ETB 2,500",-1.0,,
17990,MacBook Pro,"ETB 120,000",2.0,2025.03.22,"Mekelle, Ethiopia"
17991,Wireless Mouse,"ETB 1,200",2.0,,"Bole, Addis Ababa"
17992,iPhone 13,"ETB 45,000",2.0,2025-02-10,"Megenagna, Addis Ababa"
17993,Laptop Bag,"ETB 2,500",3.0,,
17994,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,
17995,iPhone 13,"ETB 45,000",,,
17996,Wireless Mouse,"ETB 1,200",-3.0,,
17997,Shoe,"ETB 3,500",1.0,2025-05-12,"Mekelle, Ethiopia"
17998,Shoe,"ETB 3,500",,,
17999,Shoe,"ETB 3,500",3.0,,"Hawassa, Ethiopia"
18000,Samsung S22,"ETB 38,000",3.0,2025/01/15,
18001,iPhone 13,"ETB 45,000",3.0,,"Hawassa, Ethiopia"
18002,Laptop Bag,"ETB 2,500",2.0,2025-02-10,"Adama, Ethiopia"
18003,Samsung S22,"ETB 38,000",-1.0,,"Bole, Addis Ababa"
18004,Shoe,"ETB 3,500",1.0,2025-02-10,
18005,Shoe,"ETB 3,500",3.0,,
18006,Laptop Bag,"ETB 2,500",3.0,,"Hawassa, Ethiopia"
18007,iPhone 13,"ETB 45,000",3.0,,"Bahir Dar, Ethiopia"
18008,iPhone 13,"ETB 45,000",3.0,,
18009,iPhone 13,"ETB 45,000",1.0,2025-05-12,"Hawassa, Ethiopia"
18010,Shoe,"ETB 3,500",3.0,2025/01/15,
18011,MacBook Pro,"ETB 120,000",1.0,2025/01/15,
18012,Shoe,"ETB 3,500",1.0,,
18013,Shoe,"ETB 3,500",3.0,,
18014,iPhone 13,"ETB 45,000",-1.0,,"Bahir Dar, Ethiopia"
18015,Laptop Bag,"ETB 2,500",,,"Mekelle, Ethiopia"
18016,iPhone 13,"ETB 45,000",3.0,,
18017,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,"Bole, Addis Ababa"
18018,Wireless Mouse,"ETB 1,200",2.0,,"Bahir Dar, Ethiopia"
18019,Laptop Bag,"ETB 2,500",,2025-02-10,
18020,MacBook Pro,"ETB 120,000",1.0,,"Hawassa, Ethiopia"
18021,MacBook Pro,"ETB 120,000",3.0,2025-02-10,
18022,Shoe,"ETB 3,500",-1.0,2025/01/15,
18023,Wireless Mouse,"ETB 1,200",1.0,,"Bole, Addis Ababa"
18024,iPhone 13,"ETB 45,000",1.0,2025/04/05,"Mekelle, Ethiopia"
18025,iPhone 13,"ETB 45,000",3.0,,
18026,Samsung S22,"ETB 38,000",,,
18027,iPhone 13,"ETB 45,000",3.0,,"Mekelle, Ethiopia"
18028,Wireless Mouse,"ETB 1,200",2.0,2025-02-10,
18029,Shoe,"ETB 3,500",3.0,,"Bole, Addis Ababa"
18030,Samsung S22,"ETB 38,000",2.0,2025-05-12,"Bahir Dar, Ethiopia"
18031,MacBook Pro,"ETB 120,000",2.0,2025-02-10,
18032,Shoe,"ETB 3,500",,,
18033,Laptop Bag,"ETB 2,500",2.0,,
18034,iPhone 13,"ETB 45,000",2.0,2025/04/05,"Bole, Addis Ababa"
18035,MacBook Pro,"ETB 120,000",-3.0,2025/01/15,
18036,MacBook Pro,"ETB 120,000",-1.0,,"Megenagna, Addis Ababa"
18037,Samsung S22,"ETB 38,000",2.0,2025-05-12,"Mekelle, Ethiopia"
18038,Shoe,"ETB 3,500",-3.0,2025.03.22,"Adama, Ethiopia"
18039,Samsung S22,"ETB 38,000",-1.0,,
18040,MacBook Pro,"ETB 120,000",2.0,,"Mekelle, Ethiopia"
18041,Wireless Mouse,"ETB 1,200",-1.0,2025-05-12,"Adama, Ethiopia"
18042,Laptop Bag,"ETB 2,500",,2025-02-10,"Adama, Ethiopia"
18043,iPhone 13,"ETB 45,000",-3.0,2025-02-10,"Adama, Ethiopia"
18044,Wireless Mouse,"ETB 1,200",-1.0,2025/04/05,
18045,Shoe,"ETB 3,500",2.0,2025/01/15,"Hawassa, Ethiopia"
18046,Laptop Bag,"ETB 2,500",-3.0,2025/04/05,
18047,Shoe,"ETB 3,500",1.0,2025/01/15,"Bole, Addis Ababa"
18048,Shoe,"ETB 3,500",2.0,2025-05-12,
18049,MacBook Pro,"ETB 120,000",-1.0,2025/04/05,"Hawassa, Ethiopia"
18050,Samsung S22,"ETB 38,000",,,"Hawassa, Ethiopia"
18051,Shoe,"ETB 3,500",3.0,2025/01/15,"Bole, Addis Ababa"
18052,iPhone 13,"ETB 45,000",,,"Adama, Ethiopia"
18053,Laptop Bag,"ETB 2,500",-1.0,,"Hawassa, Ethiopia"
18054,iPhone 13,"ETB 45,000",,2025/04/05,"Hawassa, Ethiopia"
18055,iPhone 13,"ETB 45,000",,2025/04/05,"Hawassa, Ethiopia"
18056,Shoe,"ETB 3,500",-1.0,,
18057,iPhone 13,"ETB 45,000",3.0,,"Mekelle, Ethiopia"
18058,Samsung S22,"ETB 38,000",1.0,2025-02-10,"Megenagna, Addis Ababa"
18059,Samsung S22,"ETB 38,000",2.0,,
18060,Wireless Mouse,"ETB 1,200",-3.0,,
18061,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,"Mekelle, Ethiopia"
18062,iPhone 13,"ETB 45,000",3.0,,"Mekelle, Ethiopia"
18063,Wireless Mouse,"ETB 1,200",2.0,2025.03.22,"Bole, Addis Ababa"
18064,Laptop Bag,"ETB 2,500",1.0,,"Megenagna, Addis Ababa"
18065,Samsung S22,"ETB 38,000",-3.0,,
18066,Samsung S22,"ETB 38,000",1.0,2025-02-10,
18067,Shoe,"ETB 3,500",1.0,,"Hawassa, Ethiopia"
18068,Samsung S22,"ETB 38,000",2.0,2025/04/05,
18069,Samsung S22,"ETB 38,000",,2025-05-12,"Adama, Ethiopia"
18070,Shoe,"ETB 3,500",-3.0,2025/04/05,"Adama, Ethiopia"
18071,Laptop Bag,"ETB 2,500",-3.0,,
18072,Laptop Bag,"ETB 2,500",-1.0,2025-05-12,
18073,Laptop Bag,"ETB 2,500",1.0,2025.03.22,"Hawassa, Ethiopia"
18074,Samsung S22,"ETB 38,000",-1.0,2025/01/15,"Megenagna, Addis Ababa"
18075,Laptop Bag,"ETB 2,500",-1.0,,"Bole, Addis Ababa"
18076,Laptop Bag,"ETB 2,500",3.0,2025/01/15,
18077,iPhone 13,"ETB 45,000",3.0,,"Megenagna, Addis Ababa"
18078,iPhone 13,"ETB 45,000",-1.0,2025/01/15,
18079,Wireless Mouse,"ETB 1,200",3.0,2025/04/05,"Hawassa, Ethiopia"
18080,Samsung S22,"ETB 38,000",-3.0,,"Hawassa, Ethiopia"
18081,Samsung S22,"ETB 38,000",-1.0,,"Megenagna, Addis Ababa"
18082,Shoe,"ETB 3,500",,2025/01/15,
18083,Samsung S22,"ETB 38,000",,,"Megenagna, Addis Ababa"
18084,Shoe,"ETB 3,500",-3.0,,
18085,Laptop Bag,"ETB 2,500",2.0,2025/01/15,
18086,Laptop Bag,"ETB 2,500",3.0,2025/01/15,"Hawassa, Ethiopia"
18087,iPhone 13,"ETB 45,000",-1.0,2025/04/05,
18088,iPhone 13,"ETB 45,000",-1.0,2025/01/15,"Adama, Ethiopia"
18089,iPhone 13,"ETB 45,000",1.0,,"Bole, Addis Ababa"
18090,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,
18091,Shoe,"ETB 3,500",-3.0,,"Bole, Addis Ababa"
18092,Laptop Bag,"ETB 2,500",2.0,2025.03.22,"Hawassa, Ethiopia"
18093,iPhone 13,"ETB 45,000",,2025/01/15,"Bahir Dar, Ethiopia"
18094,Laptop Bag,"ETB 2,500",-3.0,,"Adama, Ethiopia"
18095,Shoe,"ETB 3,500",1.0,2025-05-12,"Megenagna, Addis Ababa"
18096,Samsung S22,"ETB 38,000",1.0,,"Adama, Ethiopia"
18097,Wireless Mouse,"ETB 1,200",-1.0,2025.03.22,
18098,MacBook Pro,"ETB 120,000",-1.0,2025-05-12,
18099,MacBook Pro,"ETB 120,000",-1.0,,"Megenagna, Addis Ababa"
18100,Wireless Mouse,"ETB 1,200",2.0,,
18101,iPhone 13,"ETB 45,000",1.0,,
18102,Wireless Mouse,"ETB 1,200",,,"Mekelle, Ethiopia"
18103,Shoe,"ETB 3,500",3.0,,
18104,Wireless Mouse,"ETB 1,200",3.0,,
18105,Samsung S22,"ETB 38,000",2.0,,
18106,iPhone 13,"ETB 45,000",-3.0,2025/01/15,"Hawassa, Ethiopia"
18107,Samsung S22,"ETB 38,000",2.0,2025/04/05,
18108,iPhone 13,"ETB 45,000",2.0,,"Adama, Ethiopia"
18109,Wireless Mouse,"ETB 1,200",2.0,2025/01/15,"Hawassa, Ethiopia"
18110,Laptop Bag,"ETB 2,500",3.0,,
18111,Samsung S22,"ETB 38,000",3.0,,"Mekelle, Ethiopia"
18112,MacBook Pro,"ETB 120,000",-3.0,2025-05-12,"Megenagna, Addis Ababa"
18113,Laptop Bag,"ETB 2,500",-1.0,2025/04/05,"Adama, Ethiopia"
18114,Shoe,"ETB 3,500",-1.0,,
18115,Wireless Mouse,"ETB 1,200",3.0,2025-02-10,"Mekelle, Ethiopia"
18116,Samsung S22,"ETB 38,000",3.0,,"Hawassa, Ethiopia"
18117,MacBook Pro,"ETB 120,000",,2025-02-10,
18118,iPhone 13,"ETB 45,000",2.0,,"Adama, Ethiopia"
18119,Samsung S22,"ETB 38,000",1.0,2025/01/15,
18120,Wireless Mouse,"ETB 1,200",2.0,2025-02-10,
18121,Shoe,"ETB 3,500",,,
18122,iPhone 13,"ETB 45,000",1.0,2025-05-12,
18123,Samsung S22,"ETB 38,000",3.0,2025-05-12,"Bahir Dar, Ethiopia"
18124,iPhone 13,"ETB 45,000",1.0,,"Bole, Addis Ababa"
18125,Wireless Mouse,"ETB 1,200",1.0,,
18126,Shoe,"ETB 3,500",-1.0,,"Mekelle, Ethiopia"
18127,MacBook Pro,"ETB 120,000",-3.0,,"Hawassa, Ethiopia"
18128,Samsung S22,"ETB 38,000",-1.0,,
18129,Samsung S22,"ETB 38,000",3.0,2025.03.22,"Bole, Addis Ababa"
18130,Wireless Mouse,"ETB 1,200",3.0,2025/01/15,
18131,MacBook Pro,"ETB 120,000",-3.0,2025/04/05,
18132,Shoe,"ETB 3,500",-3.0,,"Megenagna, Addis Ababa"
18133,iPhone 13,"ETB 45,000",,,
18134,iPhone 13,"ETB 45,000",1.0,,
18135,iPhone 13,"ETB 45,000",1.0,2025/04/05,
18136,iPhone 13,"ETB 45,000",-1.0,2025/04/05,
18137,Laptop Bag,"ETB 2,500",-1.0,,"Bole, Addis Ababa"
18138,iPhone 13,"ETB 45,000",-1.0,2025-02-10,"Bole, Addis Ababa"
18139,Laptop Bag,"ETB 2,500",-1.0,,"Megenagna, Addis Ababa"
18140,MacBook Pro,"ETB 120,000",-3.0,2025-02-10,
18141,Shoe,"ETB 3,500",-1.0,2025-05-12,
18142,Laptop Bag,"ETB 2,500",2.0,,"Hawassa, Ethiopia"
18143,Samsung S22,"ETB 38,000",,,
18144,Samsung S22,"ETB 38,000",,,
18145,Wireless Mouse,"ETB 1,200",2.0,,
18146,Laptop Bag,"ETB 2,500",-1.0,2025-02-10,"Mekelle, Ethiopia"
18147,Samsung S22,"ETB 38,000",,2025/01/15,
18148,Wireless Mouse,"ETB 1,200",3.0,2025-05-12,"Hawassa, Ethiopia"
18149,MacBook Pro,"ETB 120,000",-1.0,,"Hawassa, Ethiopia"
18150,iPhone 13,"ETB 45,000",2.0,2025/04/05,"Mekelle, Ethiopia"
18151,MacBook Pro,"ETB 120,000",1.0,,
18152,MacBook Pro,"ETB 120,000",2.0,2025-02-10,
18153,Wireless Mouse,"ETB 1,200",2.0,,
18154,Shoe,"ETB 3,500",2.0,,
18155,MacBook Pro,"ETB 120,000",-1.0,2025/01/15,"Adama, Ethiopia"
18156,Shoe,"ETB 3,500",-1.0,,"Bole, Addis Ababa"
18157,iPhone 13,"ETB 45,000",1.0,,"Megenagna, Addis Ababa"
18158,Laptop Bag,"ETB 2,500",2.0,2025-02-10,"Hawassa, Ethiopia"
18159,MacBook Pro,"ETB 120,000",2.0,2025/04/05,"Mekelle, Ethiopia"
18160,MacBook Pro,"ETB 120,000",3.0,2025-05-12,
18161,Samsung S22,"ETB 38,000",2.0,,"Mekelle, Ethiopia"
18162,Laptop Bag,"ETB 2,500",3.0,,"Mekelle, Ethiopia"
18163,iPhone 13,"ETB 45,000",1.0,2025-05-12,"Bahir Dar, Ethiopia"
18164,Wireless Mouse,"ETB 1,200",,,"Bole, Addis Ababa"
18165,Samsung S22,"ETB 38,000",2.0,,
18166,Wireless Mouse,"ETB 1,200",,,
18167,Laptop Bag,"ETB 2,500",2.0,2025/01/15,
18168,Shoe,"ETB 3,500",-1.0,,"Bole, Addis Ababa"
18169,iPhone 13,"ETB 45,000",-1.0,2025-02-10,"Bahir Dar, Ethiopia"
18170,Samsung S22,"ETB 38,000",,2025/01/15,
18171,Samsung S22,"ETB 38,000",-3.0,,"Bole, Addis Ababa"
18172,MacBook Pro,"ETB 120,000",-1.0,2025/01/15,"Hawassa, Ethiopia"
18173,Shoe,"ETB 3,500",-3.0,2025-05-12,
